OBJECTID.x,Shape,FID_ACS_2016_5YR_BG_06_CALIFORNI3,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID_Data,BG_area_acres,FID_DAC_Place_2010_2014,Place ID Number,DACP_name,DACP_population,DACP_households,DACP_MHI,DACP_area_a,Shape_Length,Shape_Area,BG_DACP_int_a_,Area_weight,Total_population_e,NotHispanic_White_pop_e,Hispanic_or_Latino_population_e,Not_Hispanic_or_Latino_pop_e,Pop_weight
5440,Polygon,21734,6,23,1000,4,60230010004,Block Group 4,G5030,S,1453421,0,40.8583294,-124.0776022,15000US060230010004,628.460523,174,602476,Arcata city,17679,6891,30244,12307.78021,7478.181959,2543289.503,628.460523,1,1200,1059,76,1124,14.7325
5441,Polygon,21735,6,23,1200,1,60230012001,Block Group 1,G5030,S,2965140,13925,40.8820566,-124.0713613,15000US060230012001,1289.083205,174,602476,Arcata city,17679,6891,30244,12307.78021,11339.16299,4207190.765,1039.619479,0.806479733,2754,1844,494,2260,6.419389978
5442,Polygon,21736,6,23,1200,3,60230012003,Block Group 3,G5030,S,2016078,113649,40.9069634,-124.077387,15000US060230012003,922.275837,174,602476,Arcata city,17679,6891,30244,12307.78021,5782.544777,1514851.686,374.328004,0.40587424,1239,948,139,1100,14.26876513
5444,Polygon,21744,6,23,900,1,60230009001,Block Group 1,G5030,S,2243444,538,40.8610658,-124.0648324,15000US060230009001,970.397492,174,602476,Arcata city,17679,6891,30244,12307.78021,11499.45833,2907607.666,718.485501,0.740403295,1715,1391,217,1498,10.30845481
5445,Polygon,21745,6,23,1000,1,60230010001,Block Group 1,G5030,S,638784,0,40.8748968,-124.0862966,15000US060230010001,276.347589,174,602476,Arcata city,17679,6891,30244,12307.78021,4354.536154,1118339.014,276.347589,1,1222,751,222,1000,14.46726678
5446,Polygon,21746,6,23,1000,2,60230010002,Block Group 2,G5030,S,1039778,52,40.8752528,-124.0760226,15000US060230010002,449.846287,174,602476,Arcata city,17679,6891,30244,12307.78021,6106.840292,1820463.336,449.846287,1,1189,613,399,790,14.86879731
5447,Polygon,21747,6,23,1000,3,60230010003,Block Group 3,G5030,S,870300,80,40.8694371,-124.0723168,15000US060230010003,376.487835,174,602476,Arcata city,17679,6891,30244,12307.78021,9022.559517,1523592.212,376.487835,1,721,607,95,626,24.52011096
5475,Polygon,22139,6,23,1000,5,60230010005,Block Group 5,G5030,S,1459916,53065,40.8581137,-124.0857498,15000US060230010005,654.28415,174,602476,Arcata city,17679,6891,30244,12307.78021,7350.779852,2647794.015,654.28415,1,1723,995,262,1461,10.26059199
5484,Polygon,22149,6,23,900,3,60230009003,Block Group 3,G5030,S,52202613,12002,40.8137036,-124.031495,15000US060230009003,22539.45317,174,602476,Arcata city,17679,6891,30244,12307.78021,11436.19281,4362317.841,1077.952214,0.047825127,2414,1994,240,2174,7.323529412
5493,Polygon,22172,6,23,1200,2,60230012002,Block Group 2,G5030,S,647288837,1601510,40.6854195,-123.7505265,15000US060230012002,279115.4278,174,602476,Arcata city,17679,6891,30244,12307.78021,16573.68791,5250450.902,1297.414673,0.004648309,1050,973,47,1003,16.83714286
5497,Polygon,22175,6,23,900,2,60230009002,Block Group 2,G5030,S,9949278,38760,40.8453399,-124.0580817,15000US060230009002,4317.49452,174,602476,Arcata city,17679,6891,30244,12307.78021,11166.65202,4419648.881,1092.119023,0.252952035,1467,1273,144,1323,12.05112474
59,Polygon,191,6,67,5505,3,60670055053,Block Group 3,G5030,S,438509,0,38.6009859,-121.4063119,15000US060670055053,177.681909,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3410.371179,719053.1762,177.681909,1,2398,616,810,1588,38.71726439
60,Polygon,192,6,67,5509,2,60670055092,Block Group 2,G5030,S,22920,0,38.5861532,-121.4146202,15000US060670055092,9.283286,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,781.38862,37568.12645,9.283286,1,279,59,69,210,332.7741935
61,Polygon,193,6,67,5601,4,60670056014,Block Group 4,G5030,S,662045,0,38.5995193,-121.387603,15000US060670056014,268.247124,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4177.278182,1085557.595,268.247124,1,1614,943,47,1567,57.52416357
1452,Polygon,6377,6,67,6102,1,60670061021,Block Group 1,G5030,S,357313,0,38.6160006,-121.3968192,15000US060670061021,144.841397,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3782.566291,586152.3357,144.841397,1,798,533,51,747,116.3458647
1453,Polygon,6384,6,67,6003,2,60670060032,Block Group 2,G5030,S,775993,0,38.631468,-121.3756331,15000US060670060032,314.693505,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5001.832893,1273519.432,314.693505,1,1986,1194,239,1747,46.74924471
1464,Polygon,6400,6,67,5901,1,60670059011,Block Group 1,G5030,S,1085016,0,38.6391976,-121.3625998,15000US060670059011,440.109295,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5445.378674,1720299.796,425.095337,0.965885842,1792,1066,242,1550,51.81026786
1465,Polygon,6401,6,67,5901,2,60670059012,Block Group 2,G5030,S,918952,0,38.6397587,-121.3512737,15000US060670059012,372.754813,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5678.998636,1508485.207,372.754813,1,1484,1320,53,1431,62.56334232
1466,Polygon,6402,6,67,6002,1,60670060021,Block Group 1,G5030,S,326877,0,38.6194539,-121.3691263,15000US060670060021,132.516417,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3103.566417,536274.912,132.516417,1,637,535,40,597,145.7519623
1467,Polygon,6403,6,67,6002,2,60670060022,Block Group 2,G5030,S,326578,0,38.6195635,-121.3783889,15000US060670060022,132.395891,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3099.30548,535787.1635,132.395891,1,965,430,324,641,96.21139896
1468,Polygon,6404,6,67,6002,3,60670060023,Block Group 3,G5030,S,538249,0,38.6159713,-121.3753835,15000US060670060023,218.186036,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4501.012342,882967.5604,218.186036,1,678,591,24,654,136.9380531
1469,Polygon,6405,6,67,6002,4,60670060024,Block Group 4,G5030,S,430140,0,38.6129966,-121.368297,15000US060670060024,174.348279,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3925.21645,705562.4538,174.348279,1,689,392,169,520,134.7518142
1470,Polygon,6406,6,67,6002,5,60670060025,Block Group 5,G5030,S,348359,0,38.6122363,-121.3781235,15000US060670060025,141.197869,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3683.443565,571407.5044,141.197869,1,1170,624,347,823,79.35384615
1471,Polygon,6407,6,67,6003,1,60670060031,Block Group 1,G5030,S,769804,0,38.6369574,-121.3747032,15000US060670060031,312.230528,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4950.136975,1263552.116,312.230528,1,2607,1554,489,2118,35.61334868
1472,Polygon,6408,6,67,6201,2,60670062012,Block Group 2,G5030,S,646929,0,38.6217146,-121.4056403,15000US060670062012,262.282783,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4237.773803,1061420.764,262.282783,1,2271,849,868,1403,40.88243065
1473,Polygon,6409,6,67,6201,3,60670062013,Block Group 3,G5030,S,654563,0,38.6143622,-121.4060403,15000US060670062013,265.323926,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4146.40486,1073727.832,265.323926,1,943,646,197,746,98.45599152
1474,Polygon,6419,6,67,6201,4,60670062014,Block Group 4,G5030,S,654579,0,38.6181119,-121.4129197,15000US060670062014,265.357881,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5297.170014,1073865.247,265.357881,1,2229,817,605,1624,41.65275908
1475,Polygon,6421,6,67,6202,2,60670062022,Block Group 2,G5030,S,639741,0,38.61702,-121.4191545,15000US060670062022,259.335537,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3458.78271,363338.6995,89.782948,0.346203799,1450,606,681,769,64.03034483
1560,Polygon,6679,6,67,5402,1,60670054021,Block Group 1,G5030,S,3871470,196709,38.5898048,-121.4317958,15000US060670054021,1647.765509,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5615.367917,1022084.991,252.562702,0.153275876,1119,762,136,983,82.97050938
1561,Polygon,6683,6,67,5505,2,60670055052,Block Group 2,G5030,S,557327,0,38.5978675,-121.4118278,15000US060670055052,225.813439,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5546.30161,913834.5663,225.813439,1,1622,762,558,1064,57.2404439
1564,Polygon,6688,6,67,5605,2,60670056052,Block Group 2,G5030,S,640429,0,38.5921795,-121.3876414,15000US060670056052,259.43539,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4096.422445,1049897.772,259.43539,1,1785,864,593,1192,52.01344538
1565,Polygon,6703,6,67,5404,1,60670054041,Block Group 1,G5030,S,1219728,62098,38.573679,-121.377513,15000US060670054041,518.976398,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,6267.030434,2100222.968,518.976398,1,1321,1166,76,1245,70.28311885
1566,Polygon,6704,6,67,5404,2,60670054042,Block Group 2,G5030,S,819262,77688,38.569591,-121.388061,15000US060670054042,363.128674,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5143.906197,1469529.605,363.128674,1,824,716,29,795,112.6747573
1567,Polygon,6705,6,67,5404,3,60670054043,Block Group 3,G5030,S,535910,0,38.5708319,-121.3975803,15000US060670054043,216.966904,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4526.676674,592022.2248,146.291878,0.674258955,531,457,58,473,174.8474576
1568,Polygon,6706,6,67,5404,4,60670054044,Block Group 4,G5030,S,772593,0,38.5703464,-121.4072289,15000US060670054044,312.785905,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,2892.132321,339074.3542,83.787098,0.267873637,1775,1145,204,1571,52.30647887
1569,Polygon,6707,6,67,5404,5,60670054045,Block Group 5,G5030,S,632301,24395,38.565062,-121.4011504,15000US060670054045,265.824977,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,2912.839485,385962.3293,95.373369,0.358782572,794,514,132,662,116.9319899
1570,Polygon,6709,6,67,5505,1,60670055051,Block Group 1,G5030,S,966550,0,38.6071084,-121.4083434,15000US060670055051,391.707752,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5140.993408,1585185.03,391.707752,1,1535,1249,181,1354,60.48469055
1571,Polygon,6710,6,67,5506,1,60670055061,Block Group 1,G5030,S,646996,0,38.5928436,-121.4154404,15000US060670055061,262.100937,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3931.106128,995796.2757,246.066619,0.938823881,1440,375,620,820,64.475
1574,Polygon,6727,6,67,5508,1,60670055081,Block Group 1,G5030,S,197089,0,38.5798295,-121.4125327,15000US060670055081,79.813158,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,2371.156321,322992.3913,79.813158,1,693,410,174,519,133.974026
1575,Polygon,6730,6,67,5601,3,60670056013,Block Group 3,G5030,S,663423,0,38.5996314,-121.3968178,15000US060670056013,268.806255,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4173.633162,1087820.318,268.806255,1,1382,574,188,1194,67.18089725
1576,Polygon,6731,6,67,5605,1,60670056051,Block Group 1,G5030,S,645388,0,38.5922902,-121.3968365,15000US060670056051,261.44457,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4114.285493,1058028.636,261.44457,1,1691,971,418,1273,54.90479007
1577,Polygon,6732,6,67,5606,1,60670056061,Block Group 1,G5030,S,1305080,0,38.5777437,-121.3922064,15000US060670056061,528.472547,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,6192.01887,2138652.523,528.472547,1,1018,741,117,901,91.20235756
1578,Polygon,6733,6,67,5606,2,60670056062,Block Group 2,G5030,S,646768,0,38.5850521,-121.3968542,15000US060670056062,261.951788,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4119.995365,1060081.277,261.951788,1,1688,1264,121,1567,55.00236967
1579,Polygon,6734,6,67,5606,3,60670056063,Block Group 3,G5030,S,339554,0,38.5865216,-121.3869381,15000US060670056063,137.530678,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3263.259079,556566.9076,137.530678,1,786,449,215,571,118.1221374
1580,Polygon,6735,6,67,5606,4,60670056064,Block Group 4,G5030,S,311159,0,38.5831993,-121.3883142,15000US060670056064,126.018317,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3193.530862,509978.0357,126.018317,1,986,663,117,869,94.16227181
1581,Polygon,6736,6,67,5701,1,60670057011,Block Group 1,G5030,S,771857,0,38.6053412,-121.3688572,15000US060670057011,312.790737,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5132.313718,1265819.203,312.790737,1,1450,840,280,1170,64.03034483
1582,Polygon,6737,6,67,5701,2,60670057012,Block Group 2,G5030,S,980010,0,38.5985271,-121.3743532,15000US060670057012,397.068709,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,6472.635613,1606880.056,397.068709,1,506,441,0,506,183.486166
1583,Polygon,6741,6,67,6102,2,60670061022,Block Group 2,G5030,S,461972,0,38.612942,-121.3947782,15000US060670061022,187.250989,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5124.158294,757777.8675,187.250989,1,1948,814,707,1241,47.66119097
1591,Polygon,6779,6,67,5701,3,60670057013,Block Group 3,G5030,S,869593,0,38.6059323,-121.3774879,15000US060670057013,352.403986,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5663.589786,1426128.335,352.403986,1,1094,797,163,931,84.86654479
1592,Polygon,6780,6,67,5702,1,60670057021,Block Group 1,G5030,S,607664,0,38.5911089,-121.3678534,15000US060670057021,246.156016,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4457.340829,996158.0561,246.156016,1,946,716,60,886,98.14376321
1593,Polygon,6781,6,67,5702,2,60670057022,Block Group 2,G5030,S,936745,0,38.5805951,-121.3725213,15000US060670057022,379.35109,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5830.791325,1535179.394,379.35109,1,1079,768,220,859,86.0463392
1594,Polygon,6782,6,67,5702,3,60670057023,Block Group 3,G5030,S,774314,0,38.5832917,-121.3787827,15000US060670057023,313.595056,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,6078.77957,1269074.168,313.595056,1,1185,1009,67,1118,78.34936709
1595,Polygon,6783,6,67,5702,4,60670057024,Block Group 4,G5030,S,496608,0,38.5911643,-121.3795352,15000US060670057024,201.168205,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4044.14764,814098.8406,201.168205,1,640,394,107,533,145.06875
1596,Polygon,6784,6,67,5702,5,60670057025,Block Group 5,G5030,S,470602,0,38.5912676,-121.3739359,15000US060670057025,190.633829,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4024.383878,771467.7339,190.633829,1,763,629,69,694,121.6828309
1597,Polygon,6785,6,67,5801,1,60670058011,Block Group 1,G5030,S,646720,0,38.6065694,-121.3599027,15000US060670058011,262.08798,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4122.59588,1060632.423,262.08798,1,773,757,16,757,120.1086675
2583,Polygon,10140,6,67,5510,1,60670055101,Block Group 1,G5030,S,290185,0,38.586072,-121.4082268,15000US060670055101,117.533259,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3502.305019,475640.225,117.533259,1,1998,529,923,1075,46.46846847
2587,Polygon,10172,6,67,5601,2,60670056012,Block Group 2,G5030,S,755764,0,38.6065859,-121.3884937,15000US060670056012,306.278864,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4864.239649,1239466.586,306.278864,1,1007,709,143,864,92.19860973
2588,Polygon,10173,6,67,5801,4,60670058014,Block Group 4,G5030,S,657469,0,38.5991099,-121.3504643,15000US060670058014,266.389811,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4256.351515,1078041.319,266.389811,1,1256,928,100,1156,73.92038217
2589,Polygon,10174,6,67,5803,2,60670058032,Block Group 2,G5030,S,1097874,0,38.5807999,-121.3595244,15000US060670058032,444.605507,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,6652.795782,1799254.65,444.605507,1,970,819,9,961,95.71546392
2590,Polygon,10175,6,67,5803,3,60670058033,Block Group 3,G5030,S,1099265,70859,38.575594,-121.3595685,15000US060670058033,473.810436,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,6723.061489,1904405.167,470.588765,0.993200506,1116,952,39,1077,83.19354839
2598,Polygon,10241,6,67,5506,2,60670055062,Block Group 2,G5030,S,651002,0,38.5924154,-121.4060807,15000US060670055062,263.720402,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4127.19983,1067238.602,263.720402,1,1845,895,466,1379,50.32195122
2599,Polygon,10242,6,67,5508,2,60670055082,Block Group 2,G5030,S,290200,0,38.5796975,-121.405634,15000US060670055082,117.518506,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,2902.299086,475580.5194,117.518506,1,1570,749,275,1295,59.13630573
2600,Polygon,10243,6,67,5508,3,60670055083,Block Group 3,G5030,S,476452,0,38.5761466,-121.4083999,15000US060670055083,192.924124,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4197.037533,780736.2301,192.924124,1,1167,561,318,849,79.55784062
2601,Polygon,10244,6,67,5509,1,60670055091,Block Group 1,G5030,S,299035,0,38.5851721,-121.4128971,15000US060670055091,121.113905,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3389.988032,490130.5825,121.113905,1,1520,554,401,1119,61.08157895
2602,Polygon,10245,6,67,5510,2,60670055102,Block Group 2,G5030,S,127194,0,38.5866404,-121.4034722,15000US060670055102,51.517958,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,2050.8696,208485.779,51.517958,1,859,366,80,779,108.0838184
2603,Polygon,10246,6,67,5510,3,60670055103,Block Group 3,G5030,S,230033,0,38.5832047,-121.4048555,15000US060670055103,93.162578,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3033.618576,377015.5772,93.162578,1,1740,1144,182,1558,53.35862069
2607,Polygon,10264,6,67,5901,3,60670059013,Block Group 3,G5030,S,1395372,0,38.6316038,-121.3565286,15000US060670059013,565.876453,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,7228.909536,2290020.757,565.876453,1,3236,2571,272,2964,28.69097651
2608,Polygon,10265,6,67,5904,3,60670059043,Block Group 3,G5030,S,493358,0,38.6254035,-121.3606089,15000US060670059043,200.041333,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4059.592532,809538.5522,200.041333,1,869,797,0,869,106.840046
2609,Polygon,10266,6,67,5904,4,60670059044,Block Group 4,G5030,S,974472,0,38.6228617,-121.3506313,15000US060670059044,395.090361,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5163.830364,1598873.965,395.090361,1,2062,1222,357,1705,45.02618817
2610,Polygon,10267,6,67,6101,1,60670061011,Block Group 1,G5030,S,593595,0,38.6285843,-121.3963693,15000US060670061011,240.705342,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4066.556754,974099.9589,240.705342,1,1481,880,223,1258,62.69007427
2611,Polygon,10268,6,67,6102,3,60670061023,Block Group 3,G5030,S,489404,0,38.6141723,-121.3864982,15000US060670061023,198.376679,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3628.788412,802801.9357,198.376679,1,823,677,52,771,112.8116646
2612,Polygon,10305,6,67,5903,1,60670059031,Block Group 1,G5030,S,299658,0,38.6156873,-121.3503345,15000US060670059031,121.469247,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3115.027192,491568.6036,121.469247,1,1596,932,235,1361,58.17293233
2613,Polygon,10306,6,67,5903,2,60670059032,Block Group 2,G5030,S,354191,0,38.6121003,-121.3508901,15000US060670059032,143.560088,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3476.955147,580967.0639,143.560088,1,573,477,61,512,162.0314136
