OBJECTID,Shape,FID_ACS_2016_5YR_BG_06_CALIFORNI3,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID_Data,BG_area_acres,FID_DAC_Place_2010_2014,Place ID Number,DACP_name,DACP_population,DACP_households,DACP_MHI,DACP_area_a,Shape_Length,Shape_Area,BG_DACP_int_a_,Area_weight
2108,Polygon,8244,6,19,5517,1,60190055171,Block Group 1,G5030,S,2051289,0,36.8892012,-119.7548908,15000US060190055171,793.903734,390,627000,Fresno city,506132,160172,41455,113467.4597,8681.707756,3212814.425,793.903734,1
2109,Polygon,8245,6,19,5510,2,60190055102,Block Group 2,G5030,S,646526,0,36.8484002,-119.7522472,15000US060190055102,249.95878,390,627000,Fresno city,506132,160172,41455,113467.4597,4021.827631,1011547.293,249.95878,1
2110,Polygon,8246,6,19,5203,2,60190052032,Block Group 2,G5030,S,655678,0,36.7832212,-119.7588891,15000US060190052032,253.068035,390,627000,Fresno city,506132,160172,41455,113467.4597,4047.376442,1024130.003,253.068035,1
2116,Polygon,8251,6,19,5204,3,60190052043,Block Group 3,G5030,S,414599,0,36.7910469,-119.7575365,15000US060190052043,160.053869,390,627000,Fresno city,506132,160172,41455,113467.4597,4234.264715,647715.0287,160.053869,1
2193,Polygon,8571,6,19,5409,1,60190054091,Block Group 1,G5030,S,300614,0,36.8193321,-119.7562592,15000US060190054091,116.134972,390,627000,Fresno city,506132,160172,41455,113467.4597,3023.686259,469981.5582,116.134972,1
2194,Polygon,8572,6,19,2501,4,60190025014,Block Group 4,G5030,S,324846,0,36.7595311,-119.758975,15000US060190025014,125.301709,390,627000,Fresno city,506132,160172,41455,113467.4597,3017.648733,507078.0263,125.301709,1
2195,Polygon,8573,6,19,2501,3,60190025013,Block Group 3,G5030,S,331407,0,36.7632052,-119.7589718,15000US060190025013,127.844819,390,627000,Fresno city,506132,160172,41455,113467.4597,3036.939653,517369.6274,127.844819,1
2196,Polygon,8574,6,19,2702,2,60190027022,Block Group 2,G5030,S,328900,0,36.7413646,-119.7408978,15000US060190027022,126.805919,390,627000,Fresno city,506132,160172,41455,113467.4597,3046.44093,513165.3482,126.805919,1
2197,Polygon,8575,6,19,2702,3,60190027023,Block Group 3,G5030,S,330048,0,36.7377323,-119.7408874,15000US060190027023,127.237198,390,627000,Fresno city,506132,160172,41455,113467.4597,3150.035866,514910.6716,127.237198,1
2198,Polygon,8576,6,19,1800,1,60190018001,Block Group 1,G5030,S,20963071,0,36.6782862,-119.8071266,15000US060190018001,8069.122577,390,627000,Fresno city,506132,160172,41455,113467.4597,7595.905911,2703821.453,668.128832,0.082800679
2199,Polygon,8577,6,19,901,1,60190009011,Block Group 1,G5030,S,1954608,0,36.7104697,-119.804301,15000US060190009011,752.993998,390,627000,Fresno city,506132,160172,41455,113467.4597,8558.659422,2275611.181,562.315769,0.746773242
2206,Polygon,8587,6,19,1411,1,60190014111,Block Group 1,G5030,S,950183,0,36.7456458,-119.6936182,15000US060190014111,366.382106,390,627000,Fresno city,506132,160172,41455,113467.4597,7238.411433,1482695.779,366.382106,1
2207,Polygon,8588,6,19,2905,1,60190029051,Block Group 1,G5030,S,822243,0,36.7538863,-119.7302762,15000US060190029051,317.11692,390,627000,Fresno city,506132,160172,41455,113467.4597,4338.846577,549330.107,135.742426,0.428051666
2208,Polygon,8589,6,19,3104,3,60190031043,Block Group 3,G5030,S,2387457,0,36.7871618,-119.7085892,15000US060190031043,921.569228,390,627000,Fresno city,506132,160172,41455,113467.4597,6235.332042,1565701.313,386.89322,0.419820029
2209,Polygon,8590,6,19,3500,2,60190035002,Block Group 2,G5030,S,546149,0,36.7777618,-119.7935368,15000US060190035002,210.763613,390,627000,Fresno city,506132,160172,41455,113467.4597,4482.979035,852930.0826,210.763613,1
2210,Polygon,8591,6,19,5100,3,60190051003,Block Group 3,G5030,S,650606,0,36.7856643,-119.7873088,15000US060190051003,251.126752,390,627000,Fresno city,506132,160172,41455,113467.4597,5769.626794,1016273.909,251.126752,1
2211,Polygon,8592,6,19,5608,4,60190056084,Block Group 4,G5030,S,501081,0,36.8119372,-119.7263241,15000US060190056084,193.543135,390,627000,Fresno city,506132,160172,41455,113467.4597,2362.791615,56027.51538,13.844701,0.071532896
2213,Polygon,8594,6,19,3808,2,60190038082,Block Group 2,G5030,S,1294436,0,36.7681968,-119.8712641,15000US060190038082,499.413952,390,627000,Fresno city,506132,160172,41455,113467.4597,6952.78558,1780176.839,439.891277,0.880814954
2215,Polygon,8597,6,19,4208,2,60190042082,Block Group 2,G5030,S,4148010,0,36.846271,-119.8710758,15000US060190042082,1603.604042,390,627000,Fresno city,506132,160172,41455,113467.4597,19200.41652,5224056.45,1290.892462,0.804994517
2216,Polygon,8598,6,19,4208,1,60190042081,Block Group 1,G5030,S,2218937,56103,36.8454582,-119.8908806,15000US060190042081,879.509941,390,627000,Fresno city,506132,160172,41455,113467.4597,10111.34149,3559250.454,879.509941,1
2243,Polygon,8709,6,19,5409,2,60190054092,Block Group 2,G5030,S,1001392,0,36.819483,-119.7652949,15000US060190054092,386.865097,390,627000,Fresno city,506132,160172,41455,113467.4597,5192.28229,1565587.504,386.865097,1
2245,Polygon,8738,6,19,5517,3,60190055173,Block Group 3,G5030,S,730164,0,36.8767876,-119.7538485,15000US060190055173,282.502081,390,627000,Fresno city,506132,160172,41455,113467.4597,5207.488458,1143245.362,282.502081,1
2473,Polygon,9683,6,19,5304,2,60190053042,Block Group 2,G5030,S,605043,0,36.8053893,-119.7407822,15000US060190053042,233.659593,390,627000,Fresno city,506132,160172,41455,113467.4597,4169.871337,945586.823,233.659593,1
2474,Polygon,9684,6,19,3003,2,60190030032,Block Group 2,G5030,S,668159,0,36.739495,-119.7046378,15000US060190030032,257.595042,390,627000,Fresno city,506132,160172,41455,113467.4597,5176.690434,616086.0544,152.238179,0.590998095
2475,Polygon,9686,6,19,4408,2,60190044082,Block Group 2,G5030,S,4548572,29341,36.8626333,-119.7952018,15000US060190044082,1770.557807,390,627000,Fresno city,506132,160172,41455,113467.4597,15886.93557,7165193.233,1770.557807,1
2477,Polygon,9688,6,19,4212,3,60190042123,Block Group 3,G5030,S,812933,0,36.8163345,-119.8595736,15000US060190042123,314.031236,390,627000,Fresno city,506132,160172,41455,113467.4597,5067.518304,1270839.325,314.031236,1
2478,Polygon,9689,6,19,5510,3,60190055103,Block Group 3,G5030,S,596222,0,36.8413368,-119.7518592,15000US060190055103,230.466889,390,627000,Fresno city,506132,160172,41455,113467.4597,3895.611197,932666.4099,230.466889,1
2484,Polygon,9700,6,19,1304,1,60190013041,Block Group 1,G5030,S,407760,0,36.7250145,-119.7483949,15000US060190013041,157.144708,390,627000,Fresno city,506132,160172,41455,113467.4597,3273.276691,635942.0696,157.144708,1
2491,Polygon,9785,6,19,5804,5,60190058045,Block Group 5,G5030,S,345901,0,36.7815419,-119.686021,15000US060190058045,133.499741,390,627000,Fresno city,506132,160172,41455,113467.4597,3415.509386,540254.2841,133.499741,1
3868,Polygon,15035,6,19,5305,1,60190053051,Block Group 1,G5030,S,629944,0,36.7978007,-119.7497795,15000US060190053051,243.229113,390,627000,Fresno city,506132,160172,41455,113467.4597,3991.118519,984313.2962,243.229113,1
3869,Polygon,15036,6,19,5503,2,60190055032,Block Group 2,G5030,S,16358088,1506743,36.9039784,-119.7682638,15000US060190055032,6917.250502,390,627000,Fresno city,506132,160172,41455,113467.4597,26130.35982,9508282.746,2349.547835,0.339664992
3875,Polygon,15046,6,19,100,1,60190001001,Block Group 1,G5030,S,843440,0,36.7369244,-119.7927732,15000US060190001001,325.150173,390,627000,Fresno city,506132,160172,41455,113467.4597,5191.16733,1315836.068,325.150173,1
3876,Polygon,15047,6,19,1408,2,60190014082,Block Group 2,G5030,S,587130,0,36.7253483,-119.7230103,15000US060190014082,226.273705,390,627000,Fresno city,506132,160172,41455,113467.4597,3800.353304,697599.02,172.380472,0.76182282
3877,Polygon,15048,6,19,1407,2,60190014072,Block Group 2,G5030,S,161053,0,36.730485,-119.7341673,15000US060190014072,62.076522,390,627000,Fresno city,506132,160172,41455,113467.4597,2001.534747,251214.7719,62.076522,1
3878,Polygon,15049,6,19,1500,2,60190015002,Block Group 2,G5030,S,26452832,0,36.6818487,-119.7002057,15000US060190015002,10183.17845,390,627000,Fresno city,506132,160172,41455,113467.4597,532.520541,12068.92073,2.982295,0.000292865
3880,Polygon,15050,6,19,1500,1,60190015001,Block Group 1,G5030,S,11778716,0,36.6810332,-119.7574548,15000US060190015001,4534.194317,390,627000,Fresno city,506132,160172,41455,113467.4597,17873.6038,10072654.11,2489.007035,0.548941413
3887,Polygon,15056,6,19,1900,3,60190019003,Block Group 3,G5030,S,40739636,0,36.6951146,-119.8913353,15000US060190019003,15688.33939,390,627000,Fresno city,506132,160172,41455,113467.4597,20089.00516,19045307.89,4706.19807,0.299980639
3889,Polygon,15057,6,19,2000,1,60190020001,Block Group 1,G5030,S,1040393,0,36.7693581,-119.8393267,15000US060190020001,401.410986,390,627000,Fresno city,506132,160172,41455,113467.4597,6364.784172,1624452.626,401.410986,1
3890,Polygon,15058,6,19,2000,2,60190020002,Block Group 2,G5030,S,2105222,0,36.7583095,-119.8302887,15000US060190020002,812.0177,390,627000,Fresno city,506132,160172,41455,113467.4597,9385.306963,3286119.046,812.0177,1
3891,Polygon,15059,6,19,2000,5,60190020005,Block Group 5,G5030,S,563854,0,36.7534844,-119.8314719,15000US060190020005,217.461005,390,627000,Fresno city,506132,160172,41455,113467.4597,4441.851669,743407.9332,183.700101,0.844749618
3892,Polygon,15060,6,19,2100,1,60190021001,Block Group 1,G5030,S,366385,0,36.762128,-119.8119831,15000US060190021001,141.334849,390,627000,Fresno city,506132,160172,41455,113467.4597,3026.876233,571961.8434,141.334849,1
3893,Polygon,15061,6,19,2100,3,60190021003,Block Group 3,G5030,S,386954,0,36.7536826,-119.8140548,15000US060190021003,149.237211,390,627000,Fresno city,506132,160172,41455,113467.4597,4309.166634,603941.5663,149.237211,1
3894,Polygon,15062,6,19,2200,1,60190022001,Block Group 1,G5030,S,293529,0,36.7603007,-119.7993374,15000US060190022001,113.224735,390,627000,Fresno city,506132,160172,41455,113467.4597,3453.094262,458204.2473,113.224735,1
3895,Polygon,15063,6,19,2601,2,60190026012,Block Group 2,G5030,S,509140,0,36.7469222,-119.76405,15000US060190026012,196.326115,390,627000,Fresno city,506132,160172,41455,113467.4597,3944.692498,794503.5976,196.326115,1
3896,Polygon,15064,6,19,2601,3,60190026013,Block Group 3,G5030,S,446073,0,36.7466968,-119.7575006,15000US060190026013,172.00612,390,627000,Fresno city,506132,160172,41455,113467.4597,3448.092014,696084.0697,172.00612,1
3897,Polygon,15065,6,19,2602,1,60190026021,Block Group 1,G5030,S,426574,0,36.7412784,-119.7667389,15000US060190026021,164.464743,390,627000,Fresno city,506132,160172,41455,113467.4597,3590.021287,665565.2012,164.464743,1
3898,Polygon,15066,6,19,2602,3,60190026023,Block Group 3,G5030,S,399031,0,36.7376252,-119.7667735,15000US060190026023,153.830893,390,627000,Fresno city,506132,160172,41455,113467.4597,3525.441949,622531.5355,153.830893,1
3899,Polygon,15067,6,19,2701,1,60190027011,Block Group 1,G5030,S,323663,0,36.7468071,-119.7521617,15000US060190027011,124.805823,390,627000,Fresno city,506132,160172,41455,113467.4597,3028.281926,505071.2473,124.805823,1
3900,Polygon,15068,6,19,2701,3,60190027013,Block Group 3,G5030,S,488849,0,36.7468161,-119.7397639,15000US060190027013,188.501359,390,627000,Fresno city,506132,160172,41455,113467.4597,3533.544024,762837.9339,188.501359,1
3901,Polygon,15069,6,19,2800,1,60190028001,Block Group 1,G5030,S,666122,0,36.7577821,-119.7385922,15000US060190028001,256.930432,390,627000,Fresno city,506132,160172,41455,113467.4597,5145.346718,1039760.568,256.930432,1
3902,Polygon,15070,6,19,3201,1,60190032011,Block Group 1,G5030,S,817316,0,36.7755725,-119.7485287,15000US060190032011,315.392704,390,627000,Fresno city,506132,160172,41455,113467.4597,3706.339724,239034.0029,59.066588,0.1872795
3903,Polygon,15071,6,19,3201,2,60190032012,Block Group 2,G5030,S,818446,0,36.776241,-119.7376293,15000US060190032012,315.834425,390,627000,Fresno city,506132,160172,41455,113467.4597,3254.81084,289827.3811,71.617906,0.226757758
3904,Polygon,15072,6,19,3202,1,60190032021,Block Group 1,G5030,S,443887,0,36.7695011,-119.7508202,15000US060190032021,171.265084,390,627000,Fresno city,506132,160172,41455,113467.4597,2961.651334,207169.3537,51.192662,0.298908924
3906,Polygon,15073,6,19,3202,2,60190032022,Block Group 2,G5030,S,523961,0,36.7680281,-119.7450477,15000US060190032022,202.150766,390,627000,Fresno city,506132,160172,41455,113467.4597,3570.82082,602218.0206,148.811314,0.736140243
3908,Polygon,15074,6,19,3202,3,60190032023,Block Group 3,G5030,S,638338,0,36.7687043,-119.7363055,15000US060190032023,246.284482,390,627000,Fresno city,506132,160172,41455,113467.4597,3992.085534,996677.9394,246.284482,1
3909,Polygon,15075,6,19,3301,1,60190033011,Block Group 1,G5030,S,676003,0,36.7758758,-119.7678537,15000US060190033011,260.863926,390,627000,Fresno city,506132,160172,41455,113467.4597,5064.456289,832513.8938,205.718663,0.788605255
3914,Polygon,15085,6,19,4303,3,60190043033,Block Group 3,G5030,S,644364,0,36.8191529,-119.8218757,15000US060190043033,248.933337,390,627000,Fresno city,506132,160172,41455,113467.4597,2437.75985,193723.2734,47.870063,0.192300732
3915,Polygon,15086,6,19,4406,1,60190044061,Block Group 1,G5030,S,662676,0,36.8483087,-119.7791678,15000US060190044061,256.201215,390,627000,Fresno city,506132,160172,41455,113467.4597,4061.613083,1036809.531,256.201215,1
3916,Polygon,15087,6,19,4406,3,60190044063,Block Group 3,G5030,S,1220019,0,36.8411238,-119.7740819,15000US060190044063,471.591091,390,627000,Fresno city,506132,160172,41455,113467.4597,5847.230193,1908461.435,471.591091,1
3917,Polygon,15088,6,19,4409,2,60190044092,Block Group 2,G5030,S,501972,0,36.8416013,-119.8224375,15000US060190044092,194.035477,390,627000,Fresno city,506132,160172,41455,113467.4597,4402.905898,785233.7169,194.035477,1
3918,Polygon,15089,6,19,5304,1,60190053041,Block Group 1,G5030,S,644303,0,36.8049593,-119.749706,15000US060190053041,248.818988,390,627000,Fresno city,506132,160172,41455,113467.4597,4007.587802,1006934.721,248.818988,1
3919,Polygon,15090,6,19,5406,2,60190054062,Block Group 2,G5030,S,630072,0,36.8337633,-119.7677082,15000US060190054062,243.504366,390,627000,Fresno city,506132,160172,41455,113467.4597,3980.050845,985427.2075,243.504366,1
3920,Polygon,15091,6,19,5406,3,60190054063,Block Group 3,G5030,S,633617,0,36.8338121,-119.7586669,15000US060190054063,244.87501,390,627000,Fresno city,506132,160172,41455,113467.4597,4004.043931,990974.0084,244.87501,1
3921,Polygon,15092,6,19,5407,1,60190054071,Block Group 1,G5030,S,639071,0,36.8338711,-119.7496191,15000US060190054071,246.983386,390,627000,Fresno city,506132,160172,41455,113467.4597,4002.22701,999506.3025,246.983386,1
3922,Polygon,15093,6,19,5407,2,60190054072,Block Group 2,G5030,S,651338,0,36.8339458,-119.7406238,15000US060190054072,251.723897,390,627000,Fresno city,506132,160172,41455,113467.4597,4059.784803,1018690.467,251.723897,1
3923,Polygon,15094,6,19,5503,1,60190055031,Block Group 1,G5030,S,1197471,205649,36.8860977,-119.7736612,15000US060190055031,542.946738,390,627000,Fresno city,506132,160172,41455,113467.4597,6999.547092,2197227.492,542.946738,1
3942,Polygon,15147,6,19,1409,1,60190014091,Block Group 1,G5030,S,2487903,0,36.7290408,-119.7091895,15000US060190014091,958.900026,390,627000,Fresno city,506132,160172,41455,113467.4597,7790.158836,1761177.516,435.196442,0.453849651
3943,Polygon,15148,6,19,1410,1,60190014101,Block Group 1,G5030,S,5982643,0,36.7112222,-119.7136791,15000US060190014101,2304.804803,390,627000,Fresno city,506132,160172,41455,113467.4597,12974.02081,5462852.181,1349.900172,0.585689586
3944,Polygon,15149,6,19,1410,2,60190014102,Block Group 2,G5030,S,1950451,0,36.7107203,-119.7319357,15000US060190014102,751.397024,390,627000,Fresno city,506132,160172,41455,113467.4597,8194.981197,2285724.455,564.814813,0.751686252
3945,Polygon,15153,6,19,1900,1,60190019001,Block Group 1,G5030,S,17365989,0,36.7362648,-119.8866471,15000US060190019001,6694.537999,390,627000,Fresno city,506132,160172,41455,113467.4597,9510.216108,2107504.088,520.775601,0.077791119
3947,Polygon,15156,6,19,5904,1,60190059041,Block Group 1,G5030,S,22557775,0,36.7617145,-119.6369055,15000US060190059041,8701.678392,390,627000,Fresno city,506132,160172,41455,113467.4597,4575.452877,1252617.665,309.528566,0.035571134
3948,Polygon,15157,6,19,2200,2,60190022002,Block Group 2,G5030,S,321329,0,36.754505,-119.8039165,15000US060190022002,123.930255,390,627000,Fresno city,506132,160172,41455,113467.4597,3365.487544,501527.9487,123.930255,1
3949,Polygon,15171,6,19,2200,3,60190022003,Block Group 3,G5030,S,361951,0,36.7580243,-119.8073088,15000US060190022003,139.609667,390,627000,Fresno city,506132,160172,41455,113467.4597,4654.636881,564980.2794,139.609667,1
3950,Polygon,15172,6,19,2200,4,60190022004,Block Group 4,G5030,S,345902,0,36.7613312,-119.8034338,15000US060190022004,133.43056,390,627000,Fresno city,506132,160172,41455,113467.4597,3120.597307,539974.32,133.43056,1
3951,Polygon,15173,6,19,2300,1,60190023001,Block Group 1,G5030,S,497889,0,36.757289,-119.7904977,15000US060190023001,192.039448,390,627000,Fresno city,506132,160172,41455,113467.4597,5681.162808,777156.0753,192.039448,1
3952,Polygon,15174,6,19,2300,3,60190023003,Block Group 3,G5030,S,574136,0,36.7527774,-119.7966904,15000US060190023003,221.422875,390,627000,Fresno city,506132,160172,41455,113467.4597,4111.104643,896066.5835,221.422875,1
3953,Polygon,15175,6,19,2300,2,60190023002,Block Group 2,G5030,S,424226,0,36.7592789,-119.7952316,15000US060190023002,163.634596,390,627000,Fresno city,506132,160172,41455,113467.4597,4416.856971,662205.7141,163.634596,1
3954,Polygon,15176,6,19,2400,1,60190024001,Block Group 1,G5030,S,653299,0,36.7613594,-119.7769993,15000US060190024001,252.00964,390,627000,Fresno city,506132,160172,41455,113467.4597,4040.693339,1019846.831,252.00964,1
3955,Polygon,15177,6,19,2800,2,60190028002,Block Group 2,G5030,S,788264,0,36.7571105,-119.7436927,15000US060190028002,304.037051,390,627000,Fresno city,506132,160172,41455,113467.4597,5698.98905,1230394.291,304.037051,1
3956,Polygon,15183,6,19,2800,3,60190028003,Block Group 3,G5030,S,726626,0,36.7597331,-119.7490349,15000US060190028003,280.281518,390,627000,Fresno city,506132,160172,41455,113467.4597,6447.118112,1134259.062,280.281518,1
3957,Polygon,15184,6,19,2800,4,60190028004,Block Group 4,G5030,S,459811,0,36.7559383,-119.7523032,15000US060190028004,177.346715,390,627000,Fresno city,506132,160172,41455,113467.4597,4340.319905,717696.6935,177.346715,1
3958,Polygon,15185,6,19,2904,2,60190029042,Block Group 2,G5030,S,657661,0,36.7467954,-119.722772,15000US060190029042,253.595211,390,627000,Fresno city,506132,160172,41455,113467.4597,3131.981145,537948.6183,132.929999,0.524181819
