OBJECTID,FID_ACS_2016_5YR_BG_06_CALIFORNI,BG_COUNTYFP,BG_TRACTCE,BG_BLKGRPCE,BG_GEOID,BG_NAMELSAD,BG_MTFCC,BG_FUNCSTAT,BG_ALAND,BG_AWATER,BG_INTPTLAT,BG_INTPTLON,BG_GEOID_Data,FID_DAC_Place_2010_2014,DACP_Place_IDNumber,DACP_Place_Name,DAC_Population,DAC_Households,DAC_Median_Household_Income,DACP_area_a_,Shape_Length,Shape_Area,DACP_BG_int_a_,Percent_intersection
323,1422,107,2500,2,61070025002,Block Group 2,G5030,S,65789501,0,36.182521,-119.1200113,15000US061070025002,416,641712,Lindsay city,12688,3245,30198,2570,1047.234048,10280.58117,2.540387,0.000988477
2679,10640,37,602301,2,60376023012,Block Group 2,G5030,S,257014,0,33.9099194,-118.364161,15000US060376023012,6,632548,Hawthorne city,85889,29145,44384,5676,888.610831,23138.60223,5.717673,0.001007342
1654,7015,65,42717,1,60650427171,Block Group 1,G5030,S,6467318,145215,33.6997108,-117.2534257,15000US060650427171,1073,646520,Meadowbrook CDP,3447,1032,34815,6385,976.181418,26498.24505,6.547859,0.001025506
5203,20537,59,62625,3,60590626253,Block Group 3,G5030,S,378756,0,33.5908941,-117.7089859,15000US060590626253,240,639259,Laguna Woods city,16302,11377,36708,3095,1213.609261,13022.85817,3.218018,0.001039747
4587,17543,37,601802,1,60376018021,Block Group 1,G5030,S,318601,0,33.9400123,-118.3481976,15000US060376018021,7,636546,Inglewood city,111133,36309,42249,8480,1147.491165,35800.62976,8.846528,0.001043223
5389,21519,107,302,1,61070003021,Block Group 1,G5030,S,91830897,0,36.4605919,-119.4269091,15000US061070003021,1424,680280,Traver CDP,910,195,38359,836,274.672127,3605.97479,0.891056,0.001065856
770,3812,65,43810,2,60650438102,Block Group 2,G5030,S,1338405,0,33.9586598,-117.0102829,15000US060650438102,202,609864,Calimesa city,8143,3351,42392,13856,2658.319994,59794.84391,14.775628,0.00106637
2678,10639,37,602301,1,60376023011,Block Group 1,G5030,S,257608,0,33.914242,-118.3641506,15000US060376023011,6,632548,Hawthorne city,85889,29145,44384,5676,1098.927288,24498.01002,6.05359,0.001066524
2309,8974,71,4900,2,60710049002,Block Group 2,G5030,S,2133253,35274,34.1024252,-117.3245514,15000US060710049002,58,614890,Colton city,53129,14885,39915,14992,1023.193081,64963.62686,16.052862,0.001070762
2624,10485,1,435700,2,60014357002,Block Group 2,G5030,S,249572,0,37.6838953,-122.1242614,15000US060014357002,521,602980,Ashland CDP,23360,7610,45074,1882,1595.17268,8204.870884,2.027468,0.001077294
5582,22638,87,123300,1,60871233001,Block Group 1,G5030,S,73180021,329731,36.9339389,-121.6753872,15000US060871233001,481,683668,Watsonville city,52085,14148,46691,6806,768.012917,29685.8744,7.335539,0.001077805
1715,7134,7,3700,4,60070037004,Block Group 4,G5030,S,1583251,0,39.5034506,-121.5873133,15000US060070037004,156,654386,Oroville city,16015,5666,36581,14267,3743.779233,65742.36468,16.245292,0.001138662
4114,15496,71,11204,3,60710112043,Block Group 3,G5030,S,936336,0,34.2446587,-116.8715176,15000US060710112043,555,606406,Big Bear City CDP,12563,5054,43404,30023,2790.889236,139330.8098,34.429393,0.001146767
5324,21149,97,150500,3,60971505003,Block Group 3,G5030,S,36756880,0,38.3739654,-122.5725318,15000US060971505003,848,630028,Glen Ellen CDP,614,354,48750,2193,656.869321,10248.94422,2.532569,0.001154842
2879,11568,77,4600,2,60770046002,Block Group 2,G5030,S,38982757,623716,38.1592699,-121.2175984,15000US060770046002,248,642202,Lodi city,63158,21988,48662,14382,1062.613633,67790.86096,16.751487,0.001164754
2151,8418,65,45121,1,60650451211,Block Group 1,G5030,S,2348869,75551,33.7051733,-116.2834956,15000US060650451211,283,636448,Indio city,82539,25281,47922,28449,1791.868435,136261.5906,33.670972,0.001183556
1241,5089,37,602509,2,60376025092,Block Group 2,G5030,S,139047,0,33.9107639,-118.332986,15000US060376025092,6,632548,Hawthorne city,85889,29145,44384,5676,680.600837,27353.75278,6.75926,0.001190849
2618,10333,13,314102,2,60133141022,Block Group 2,G5030,S,332597,0,38.021471,-121.9235146,15000US060133141022,534,604415,Bay Point CDP,21586,6431,41749,7648,1239.063734,37035.53746,9.151681,0.001196611
2676,10629,37,603704,1,60376037041,Block Group 1,G5030,S,153247,8886,33.8965482,-118.3339003,15000US060376037041,6,632548,Hawthorne city,85889,29145,44384,5676,697.354134,27671.39999,6.837752,0.001204678
4720,18323,23,10502,1,60230105021,Block Group 1,G5030,S,24284359,120618,40.9331482,-124.0533616,15000US060230105021,174,602476,Arcata city,17679,6891,30244,12308,1179.482552,61210.77623,15.125512,0.001228917
5368,21320,37,542106,2,60375421062,Block Group 2,G5030,S,197159,0,33.8907767,-118.1925479,15000US060375421062,145,615044,Compton city,97663,23395,43230,9421,1715.747751,49686.6364,12.277835,0.001303241
3735,14602,13,321102,1,60133211021,Block Group 1,G5030,S,1268475,0,37.9727594,-122.0823731,15000US060133211021,1180,654764,Pacheco CDP,4295,1649,48024,765,589.056958,4085.760431,1.009613,0.001319756
3355,13303,73,16503,2,60730165032,Block Group 2,G5030,S,347787,0,32.8220974,-116.9528044,15000US060730165032,344,621712,El Cajon city,101582,32088,45957,13151,1062.9808,70728.1952,17.477318,0.001328973
282,1297,7,3002,2,60070030022,Block Group 2,G5030,S,2831391,0,39.4716409,-121.540672,15000US060070030022,1183,655086,Palermo CDP,5419,1871,42371,31341,1816.847035,170470.6992,42.124227,0.001344061
1983,7944,99,2901,1,60990029011,Block Group 1,G5030,S,218381030,13131637,37.6008025,-120.574215,15000US060990029011,163,683612,Waterford city,8579,2318,44660,2422,1342.090006,13222.51496,3.267355,0.001349032
4446,16913,17,30504,2,60170305042,Block Group 2,G5030,S,20804392,0,38.9096935,-119.9331821,15000US060170305042,388,673108,South Lake Tahoe city,21394,8585,41380,17586,1845.231827,96881.4468,23.939927,0.001361306
3385,13439,37,542103,2,60375421032,Block Group 2,G5030,S,154351,0,33.9050034,-118.196812,15000US060375421032,145,615044,Compton city,97663,23395,43230,9421,2610.280163,52875.65208,13.065858,0.001386887
3677,14459,7,2800,3,60070028003,Block Group 3,G5030,S,1486050,28959,39.5033706,-121.5723539,15000US060070028003,1409,678470,Thermalito CDP,6911,2265,35156,13851,2016.237335,78149.05839,19.311053,0.001394199
5182,20460,37,531902,1,60375319021,Block Group 1,G5030,S,215079,0,34.0139563,-118.1317312,15000US060375319021,142,648816,Montebello city,63353,19674,47562,7819,1169.216063,46459.68681,11.480439,0.001468275
1589,6753,107,2602,5,61070026025,Block Group 5,G5030,S,219193,0,36.2125622,-119.0766689,15000US061070026025,416,641712,Lindsay city,12688,3245,30198,2570,1977.983615,15689.89687,3.877058,0.001508583
217,844,73,10103,1,60730101031,Block Group 1,G5030,S,2267385,2693099,32.5996184,-117.0958327,15000US060730101031,309,636294,Imperial Beach city,26857,8649,48117,4053,2393.14164,24940.93168,6.163038,0.001520611
5495,22174,23,10700,1,60230107001,Block Group 1,G5030,S,7248221,39677,40.7420771,-124.1734963,15000US060230107001,175,623042,Eureka city,27039,10758,38007,16156,1769.992084,100399.4516,24.809245,0.001535606
4906,19127,77,3700,3,60770037003,Block Group 3,G5030,S,5749258,62890,37.920238,-121.2156949,15000US060770037003,940,638065,Kennedy CDP,3487,847,37675,1248,898.163712,7775.756084,1.921431,0.001539608
4722,18331,65,43507,3,60650435073,Block Group 3,G5030,S,1613744,0,33.7656724,-116.9751083,15000US060650435073,108,667112,San Jacinto city,45497,13269,46714,24279,1765.457088,151399.5921,37.411654,0.001540906
1519,6599,67,4801,3,60670048013,Block Group 3,G5030,S,430637,0,38.5066101,-121.4194085,15000US060670048013,811,624498,Florin CDP,50791,15279,40183,9106,1845.737207,57949.28165,14.319579,0.001572543
3391,13442,37,542104,3,60375421043,Block Group 3,G5030,S,130156,0,33.9044597,-118.1921195,15000US060375421043,145,615044,Compton city,97663,23395,43230,9421,1747.187289,60066.70938,14.842807,0.001575502
4904,19121,77,2000,3,60770020003,Block Group 3,G5030,S,942185,0,37.9504894,-121.2430331,15000US060770020003,839,628182,Garden Acres CDP,11172,2870,38940,2670,568.803023,17206.06222,4.251711,0.001592401
4593,17585,71,8901,2,60710089012,Block Group 2,G5030,S,3141332458,9190354,35.5264964,-117.2564519,15000US060710089012,1319,670728,Searles Valley CDP,1597,683,30478,10224,1616.183131,66719.6897,16.486794,0.001612558
2342,9105,59,110203,1,60591102031,Block Group 1,G5030,S,651037,0,33.8135786,-118.0151099,15000US060591102031,191,673962,Stanton city,38455,11586,45842,2878,558.846525,18786.32575,4.642202,0.001612996
1307,5757,37,541100,2,60375411002,Block Group 2,G5030,S,365656,0,33.8981046,-118.2576742,15000US060375411002,145,615044,Compton city,97663,23395,43230,9421,2373.45991,61703.38951,15.24724,0.001618431
885,4148,65,43811,2,60650438112,Block Group 2,G5030,S,5605605,0,33.9673054,-116.999281,15000US060650438112,202,609864,Calimesa city,8143,3351,42392,13856,4484.313503,90801.43786,22.437524,0.001619336
3528,14102,39,201,2,60390002012,Block Group 2,G5030,S,33119383,0,37.0779111,-120.1751827,15000US060390002012,201,613294,Chowchilla city,18411,3873,36852,11228,5315.142542,73855.78956,18.250163,0.001625415
4213,15952,45,10300,2,60450103002,Block Group 2,G5030,S,428692146,1541200,39.455171,-123.638408,15000US060450103002,341,625058,Fort Bragg city,7274,2887,34057,2990,1044.58191,19737.60191,4.877268,0.001631193
2241,8690,65,45609,3,60650456093,Block Group 3,G5030,S,21255370,0,33.6318429,-116.1563482,15000US060650456093,204,614260,Coachella city,42576,9694,40423,26833,1863.458662,183161.9661,45.260308,0.001686741
2653,10561,37,603702,4,60376037024,Block Group 4,G5030,S,347502,0,33.8910949,-118.3415843,15000US060376037024,6,632548,Hawthorne city,85889,29145,44384,5676,797.381884,38951.44737,9.625112,0.001695756
2927,11662,109,2200,7,61090022007,Block Group 7,G5030,S,6122505,323653,38.0010024,-120.3354214,15000US061090022007,769,621188,East Sonora CDP,2168,1156,43484,2559,1315.606236,17775.11001,4.392325,0.001716422
4258,16215,53,1801,2,60530018012,Block Group 2,G5030,S,1312128,0,36.6856068,-121.6647987,15000US060530018012,581,607578,Boronda CDP,1278,384,42333,549,353.694704,3820.919293,0.94417,0.0017198
159,590,37,532304,2,60375323042,Block Group 2,G5030,S,7567073,143036,33.9866637,-118.1545751,15000US060375323042,460,646492,Maywood city,27703,6287,36492,1100,486.081278,7766.780594,1.919213,0.001744739
4585,17532,77,3601,2,60770036012,Block Group 2,G5030,S,5627497,69356,37.9981045,-121.2511826,15000US060770036012,525,603209,August CDP,8479,2259,28518,1291,1110.774639,9226.380668,2.279888,0.001765986
4835,18843,65,51400,2,60650514002,Block Group 2,G5030,S,2524231,0,33.7643565,-116.2936528,15000US060650514002,1411,678596,Thousand Palms CDP,7956,2895,43813,21973,1561.433959,157077.5842,38.814716,0.001766473
4475,17140,13,367200,1,60133672001,Block Group 1,G5030,S,362610,0,37.9662498,-122.3297463,15000US060133672001,332,668294,San Pablo city,29516,8967,42746,2712,958.313838,19496.98324,4.817809,0.001776478
5143,20193,37,482521,2,60374825212,Block Group 2,G5030,S,311379,0,34.0492876,-118.0925442,15000US060374825212,141,662896,Rosemead city,54457,14604,44524,4840,934.551235,34891.57606,8.621896,0.001781383
2640,10549,37,601700,2,60376017002,Block Group 2,G5030,S,238838,0,33.9346273,-118.3454936,15000US060376017002,6,632548,Hawthorne city,85889,29145,44384,5676,1268.027756,41567.12946,10.271461,0.00180963
5210,20577,83,980000,1,60839800001,Block Group 1,G5030,S,4472363,234871,34.4270203,-119.8393624,15000US060839800001,921,636868,Isla Vista CDP,24792,5167,19237,1760,462.72666,12958.48572,3.202112,0.001819382
3228,12826,37,431502,3,60374315023,Block Group 3,G5030,S,168521,3528,34.0992,-118.0261207,15000US060374315023,430,622230,El Monte city,115243,29793,38906,9022,1240.785966,66540.98956,16.442637,0.001822505
1297,5632,37,541802,2,60375418022,Block Group 2,G5030,S,398543,0,33.9061493,-118.1902303,15000US060375418022,145,615044,Compton city,97663,23395,43230,9421,1339.786586,69797.04908,17.247226,0.001830721
2896,11604,37,433402,2,60374334022,Block Group 2,G5030,S,349760,0,34.0587793,-118.035647,15000US060374334022,121,672996,South El Monte city,20375,4821,44498,2662,648.930023,19976.44707,4.936288,0.001854353
3120,12447,29,5203,4,60290052034,Block Group 4,G5030,S,45919780,2886310,35.6132745,-118.4135538,15000US060290052034,1121,649600,Mountain Mesa CDP,454,156,38250,807,352.293628,6094.685905,1.50603,0.001866208
4138,15568,61,20300,2,60610203002,Block Group 2,G5030,S,2937360,0,38.9012754,-121.0837052,15000US060610203002,1145,651637,North Auburn CDP,14011,5123,48052,8276,1136.7713,62819.90204,15.523136,0.001875681
4018,15327,65,43310,1,60650433101,Block Group 1,G5030,S,727381,0,33.7448377,-116.9318819,15000US060650433101,105,633182,Hemet city,81203,30585,33932,25837,1995.837806,196933.5556,48.663341,0.001883475
3782,14690,73,19902,2,60730199022,Block Group 2,G5030,S,755681,0,33.166797,-117.2093686,15000US060730199022,355,682996,Vista city,96181,30662,47782,17116,2058.342268,132465.3689,32.732906,0.001912416
1218,5005,37,401303,1,60374013031,Block Group 1,G5030,S,5910050,3931,34.0673148,-117.8140095,15000US060374013031,116,658072,Pomona city,151142,38894,48993,21467,5134.954778,167941.268,41.499191,0.001933162
4692,18201,37,401701,1,60374017011,Block Group 1,G5030,S,710940,0,34.1137544,-117.7392297,15000US060374017011,116,658072,Pomona city,151142,38894,48993,21467,2319.620718,172223.2476,42.557291,0.001982452
1668,7040,65,46700,1,60650467001,Block Group 1,G5030,S,30922385,36823,33.8891842,-117.2777289,15000US060650467001,284,656700,Perris city,71377,16242,48591,29267,3088.243811,236539.7552,58.450246,0.001997138
4995,19562,59,88105,1,60590881051,Block Group 1,G5030,S,649580,0,33.7848112,-117.9797376,15000US060590881051,191,673962,Stanton city,38455,11586,45842,2878,651.913401,24693.58639,6.101918,0.002120194
3223,12799,37,530202,3,60375302023,Block Group 3,G5030,S,510976,0,34.0221598,-118.1373981,15000US060375302023,757,620802,East Los Angeles CDP,127610,31499,39103,6965,1234.011631,60056.86342,14.840374,0.002130707
4452,16925,37,402405,2,60374024052,Block Group 2,G5030,S,130363,0,34.0636294,-117.7905281,15000US060374024052,116,658072,Pomona city,151142,38894,48993,21467,1965.55012,190435.7448,47.057697,0.002192095
2643,10550,37,601700,4,60376017004,Block Group 4,G5030,S,221664,0,33.9357781,-118.3547366,15000US060376017004,6,632548,Hawthorne city,85889,29145,44384,5676,1388.147748,50697.85364,12.527712,0.002207137
891,4168,65,45214,1,60650452141,Block Group 1,G5030,S,2894410,0,33.7367884,-116.2764788,15000US060650452141,283,636448,Indio city,82539,25281,47922,28449,2506.101259,259202.4301,64.050315,0.002251408
940,4311,71,9400,1,60710094001,Block Group 1,G5030,S,7611337,0,34.8956745,-117.0620954,15000US060710094001,1005,641194,Lenwood CDP,3153,1042,42727,2110,1374.81987,19252.39471,4.75737,0.002254678
2993,11965,73,3212,1,60730032121,Block Group 1,G5030,S,464926,0,32.6674318,-117.0523849,15000US060730032121,373,650398,National City city,59543,15523,39517,8257,2894.558777,76030.98662,18.787666,0.002275362
4320,16363,37,541801,3,60375418013,Block Group 3,G5030,S,179576,0,33.9089087,-118.1965516,15000US060375418013,145,615044,Compton city,97663,23395,43230,9421,1598.874235,87465.69143,21.613243,0.002294156
4703,18291,65,43513,1,60650435131,Block Group 1,G5030,S,2610645,538033,33.7749302,-116.9288156,15000US060650435131,105,633182,Hemet city,81203,30585,33932,25837,2259.762146,247738.3217,61.217472,0.002369372
1608,6803,37,433307,3,60374333073,Block Group 3,G5030,S,60668,0,34.0685376,-118.0078129,15000US060374333073,430,622230,El Monte city,115243,29793,38906,9022,1218.15528,88635.23378,21.902243,0.002427648
1607,6802,37,433306,1,60374333061,Block Group 1,G5030,S,61035,0,34.0692435,-118.0098281,15000US060374333061,430,622230,El Monte city,115243,29793,38906,9022,1215.066538,89172.40041,22.03498,0.002442361
3249,12949,37,402303,2,60374023032,Block Group 2,G5030,S,145559,0,34.0638635,-117.7567829,15000US060374023032,116,658072,Pomona city,151142,38894,48993,21467,1982.283747,212636.0347,52.543508,0.002447641
3312,13103,73,16504,3,60730165043,Block Group 3,G5030,S,172973,0,32.8113996,-116.9531161,15000US060730165043,344,621712,El Cajon city,101582,32088,45957,13151,2356.474432,133869.8848,33.079969,0.002515396
5255,20823,37,543000,1,60375430001,Block Group 1,G5030,S,302976,0,33.8939773,-118.2558943,15000US060375430001,1489,684780,West Rancho Dominguez CDP,21739,6119,44909,3706,904.285786,38129.85263,9.422092,0.002542389
2120,8265,71,7109,1,60710071091,Block Group 1,G5030,S,1258224,0,34.044139,-117.3054373,15000US060710071091,58,614890,Colton city,53129,14885,39915,14992,3389.380504,155930.2267,38.531198,0.002570117
2602,10245,67,5510,2,60670055102,Block Group 2,G5030,S,127194,0,38.5866404,-121.4034722,15000US060670055102,516,602553,Arden-Arcade CDP,92844,40152,45750,18807,2050.8696,208485.779,51.517958,0.002739297
1323,5855,37,541200,4,60375412004,Block Group 4,G5030,S,306708,0,33.9057763,-118.2631118,15000US060375412004,145,615044,Compton city,97663,23395,43230,9421,1336.460721,104657.3551,25.861396,0.00274508
3152,12622,79,10901,1,60790109011,Block Group 1,G5030,S,1019408,0,35.3003592,-120.6603248,15000US060790109011,465,668154,San Luis Obispo city,45911,17855,44894,12781,2078.636408,143882.6225,35.55417,0.002781799
3515,14041,37,530202,1,60375302021,Block Group 1,G5030,S,321884,0,34.0300208,-118.1416706,15000US060375302021,757,620802,East Los Angeles CDP,127610,31499,39103,6965,1897.097107,78542.52915,19.408282,0.002786544
688,3600,37,431502,2,60374315022,Block Group 2,G5030,S,769136,351980,34.1015929,-118.0178266,15000US060374315022,430,622230,El Monte city,115243,29793,38906,9022,1938.694424,102591.5761,25.350931,0.002809901
5453,21790,37,601501,1,60376015011,Block Group 1,G5030,S,242386,0,33.9436313,-118.3602293,15000US060376015011,7,636546,Inglewood city,111133,36309,42249,8480,1996.818649,96474.5331,23.839376,0.002811247
934,4289,71,7104,2,60710071042,Block Group 2,G5030,S,1913805,0,34.0267573,-117.3005271,15000US060710071042,58,614890,Colton city,53129,14885,39915,14992,3684.73222,173223.2071,42.804387,0.002855149
5524,22343,23,400,2,60230004002,Block Group 2,G5030,S,866300,198,40.7633275,-124.1721067,15000US060230004002,175,623042,Eureka city,27039,10758,38007,16156,2698.243559,189170.373,46.745017,0.002893353
519,2714,73,3207,1,60730032071,Block Group 1,G5030,S,1982002,323933,32.6651407,-117.0336283,15000US060730032071,373,650398,National City city,59543,15523,39517,8257,2030.036812,97816.72494,24.171039,0.002927339
3260,12993,37,433306,3,60374333063,Block Group 3,G5030,S,73204,0,34.066483,-118.0112599,15000US060374333063,430,622230,El Monte city,115243,29793,38906,9022,1377.719087,106944.1631,26.426478,0.002929115
3214,12761,37,433504,1,60374335041,Block Group 1,G5030,S,486354,0,34.0572709,-118.057829,15000US060374335041,430,622230,El Monte city,115243,29793,38906,9022,2181.990679,107219.8552,26.494603,0.002936666
